Id,Quantità,Totale,IdFattura,IdProdotto,DataFattura,IdCliente,CostoProdotto
26050,1,20.56,960,23,2024-09-15,585,14.14
26051,7,272.17,354,13,2024-11-03,1976,49.62
26052,4,24.78,817,20,2024-09-24,1762,16.31
26053,8,3.11,887,16,2023-10-07,2720,1.68
26054,3,22.03,492,16,2024-03-24,1807,5.56
26055,8,86.5,986,20,2023-02-08,2372,39.89
26056,9,78.85,482,16,2023-02-03,2386,7.04
26057,6,82.17,943,17,2024-01-17,2201,45.62
26058,8,26.77,55,19,2024-12-21,7,6.16
26059,7,106.06,381,13,2023-02-18,2361,22.74
26060,6,248.23,282,25,2024-05-30,4598,45.25
26061,6,85.27,107,19,2023-07-01,4530,18.37
26062,8,13.15,444,6,2024-05-23,3236,5.85
26063,7,18.88,604,5,2023-05-18,2384,1.84
26064,1,35.1,382,20,2023-02-06,1163,27.24
26065,2,22.9,814,26,2024-07-12,4004,8.58
26066,9,322.82,513,24,2023-11-19,1597,37.28
26067,1,16.0,266,11,2023-12-29,4158,13.92
26068,1,31.93,836,13,2023-01-02,4029,26.22
26069,5,63.54,423,23,2024-06-12,2893,38.66
26070,4,109.46,505,4,2024-04-24,2779,33.78
26071,7,245.81,48,5,2024-05-01,2006,46.5
26072,4,75.67,696,5,2023-07-23,4961,41.59
26073,1,51.89,148,3,2023-05-21,106,37.67
26074,4,115.25,361,14,2023-02-21,6,41.87
26075,2,63.71,666,5,2023-11-14,542,37.29
26076,7,472.11,210,23,2024-10-04,4266,47.21
26077,5,255.81,258,18,2024-09-23,2739,34.36
26078,5,74.7,138,15,2023-09-06,3182,28.06
26079,3,45.54,955,1,2024-04-30,1082,29.27
26080,5,109.25,999,9,2024-02-08,793,30.53
26081,2,44.57,84,1,2023-05-24,2299,15.88
26082,5,289.68,782,16,2024-01-22,4452,39.8
26083,3,54.15,25,1,2023-07-28,789,24.71
26084,6,144.88,861,20,2024-08-09,1587,45.9
26085,9,141.34,583,15,2023-06-06,117,11.67
26086,3,58.66,885,20,2023-05-30,1813,38.62
26087,7,11.22,878,11,2024-12-05,1167,8.41
26088,1,58.95,614,9,2023-01-08,449,42.15
26089,1,63.05,936,15,2024-10-23,1096,46.64
26090,7,5.44,443,16,2024-11-27,1522,2.13
26091,8,128.69,281,2,2024-04-20,3018,19.37
26092,7,46.95,400,9,2023-11-24,809,31.73
26093,2,123.7,835,24,2023-12-19,1117,45.0
26094,9,122.75,857,13,2024-08-24,4713,38.57
26095,5,68.63,428,23,2024-04-02,144,19.17
26096,6,32.33,940,26,2024-12-13,3871,13.64
26097,1,14.54,361,14,2023-02-21,6,11.91
26098,7,334.8,96,15,2024-06-11,3301,46.41
26099,5,152.0,532,19,2024-07-28,1699,46.32
26100,6,28.43,808,21,2024-06-03,829,7.67
26101,2,62.64,660,2,2023-02-22,3223,40.58
26102,2,49.62,613,23,2023-02-19,39,20.86
26103,9,241.4,525,25,2024-12-19,2449,36.49
26104,9,354.23,37,14,2023-07-01,270,43.12
26105,7,280.85,41,6,2024-02-12,496,49.15
26106,3,138.8,670,7,2024-10-03,2109,31.84
26107,8,341.65,761,12,2024-06-17,459,37.51
26108,3,46.96,820,19,2024-02-01,3356,31.73
26109,8,146.81,403,9,2023-09-03,358,12.94
26110,7,244.13,299,15,2023-11-08,4619,25.11
26111,6,186.88,85,20,2024-05-20,2688,21.64
26112,5,88.0,156,2,2024-07-30,1223,43.36
26113,2,8.64,567,7,2023-12-19,4350,6.81
26114,5,106.07,120,16,2024-12-23,2526,16.0
26115,9,97.95,142,17,2024-01-11,2171,39.33
26116,1,15.69,980,14,2024-04-15,1419,13.17
26117,3,22.64,610,2,2024-11-22,557,5.22
26118,8,103.51,487,14,2023-09-23,3687,38.38
26119,4,17.99,269,22,2024-03-28,1324,5.4
26120,5,61.02,771,12,2024-01-09,3050,37.19
26121,5,28.03,234,7,2023-11-04,1101,19.5
26122,7,191.84,969,1,2024-08-12,161,24.84
26123,4,28.44,128,3,2023-08-31,2531,12.18
26124,8,137.19,206,14,2024-02-24,2808,11.5
26125,7,38.3,341,24,2023-02-03,4350,12.0
26126,3,83.81,464,21,2024-09-22,840,37.68
26127,3,53.86,930,22,2023-11-09,3906,20.39
26128,1,49.96,911,7,2023-11-27,3540,44.09
26129,2,32.18,333,1,2023-10-28,460,11.86
26130,8,36.58,985,14,2024-08-24,1698,22.67
26131,1,13.67,43,15,2024-06-08,3812,10.52
26132,5,43.82,243,5,2023-01-27,4048,34.72
26133,1,19.92,211,20,2024-05-23,2753,17.59
26134,8,112.03,289,26,2024-09-03,4055,13.45
26135,6,59.27,496,23,2023-11-11,2079,13.95
26136,5,290.17,642,6,2023-05-01,1481,42.5
26137,9,213.53,604,9,2023-05-18,2384,17.52
26138,4,55.55,943,15,2024-01-17,2201,13.18
26139,7,291.0,454,20,2024-08-25,2436,28.06
26140,7,81.04,357,1,2024-03-02,3558,28.97
26141,5,9.09,511,2,2023-08-29,1636,6.24
26142,3,17.89,186,1,2023-05-04,343,7.96
26143,4,94.18,381,14,2023-02-18,2361,17.3
26144,4,193.45,258,11,2024-09-23,2739,49.56
26145,7,65.42,892,12,2023-05-23,3292,12.53
26146,5,19.88,430,5,2024-04-04,1806,7.89
26147,2,64.47,282,22,2024-05-30,4598,40.52
26148,8,39.64,197,4,2024-06-26,963,6.76
26149,2,62.56,73,24,2023-07-19,3869,37.56
26150,4,9.71,209,21,2024-01-07,141,4.13
26151,4,174.21,685,10,2024-04-01,2835,43.97
26152,9,250.48,703,7,2023-01-25,1260,31.72
26153,5,28.34,202,5,2023-10-29,1586,21.53
26154,8,41.99,369,15,2023-04-06,294,29.46
26155,1,47.77,779,11,2023-07-28,423,32.24
26156,7,15.65,861,20,2024-08-09,1587,1.83
26157,8,84.31,659,3,2023-05-27,3759,11.39
26158,8,181.04,3,13,2023-03-06,134,25.67
26159,3,15.56,102,23,2024-10-24,1264,10.57
26160,2,51.37,82,7,2024-06-23,1164,22.05
26161,4,56.81,587,18,2024-08-04,3208,46.39
26162,2,50.22,403,20,2023-09-03,358,39.24
26163,6,61.15,377,5,2023-05-21,2452,17.42
26164,8,227.6,559,14,2024-10-11,2417,24.42
26165,9,78.27,885,17,2023-05-30,1813,18.48
26166,2,8.58,836,7,2023-01-02,4029,4.36
26167,9,107.45,375,19,2024-05-28,4349,18.24
26168,5,203.47,771,12,2024-01-09,3050,48.24
26169,3,104.66,394,8,2023-09-12,3426,44.31
26170,4,103.04,58,2,2024-06-30,4018,17.29
26171,1,3.38,55,24,2024-12-21,7,3.06
26172,3,25.58,834,11,2024-09-21,2437,11.08
26173,4,43.74,102,20,2024-10-24,1264,21.31
26174,4,84.38,699,4,2023-03-08,2904,24.01
26175,4,22.89,429,8,2023-02-07,4454,5.49
26176,2,31.5,767,22,2023-10-23,4663,15.22
26177,9,228.94,756,23,2024-12-06,4817,27.81
26178,6,107.56,138,10,2023-09-06,3182,14.99
26179,4,91.06,562,2,2023-09-26,3271,19.85
26180,2,38.62,926,15,2024-07-01,2815,13.03
26181,3,11.62,746,23,2023-04-22,729,9.46
26182,6,115.23,912,3,2024-03-25,1313,24.42
26183,5,74.0,182,25,2023-10-18,3994,43.07
26184,1,63.81,503,26,2023-09-06,4718,45.66
26185,5,94.86,535,18,2024-09-22,2213,21.67
26186,8,273.78,67,9,2023-11-02,375,49.9
26187,2,140.8,592,9,2024-03-28,1127,48.73
26188,6,248.39,189,5,2024-09-23,1809,39.04
26189,2,33.12,916,19,2023-10-03,4700,12.17
26190,2,37.96,262,8,2023-06-07,735,18.23
26191,9,352.66,548,21,2023-06-29,306,31.72
26192,2,40.16,759,15,2024-07-26,2119,19.63
26193,8,342.72,115,20,2023-02-08,3066,39.47
26194,5,25.3,922,9,2023-07-09,4638,3.54
26195,2,102.61,655,10,2023-01-26,913,37.07
26196,9,90.68,785,21,2023-07-16,3984,25.02
26197,6,57.49,666,12,2023-11-14,542,8.87
26198,8,24.04,189,10,2024-09-23,1809,7.36
26199,5,226.5,173,5,2023-10-26,3992,32.02
26200,3,26.79,940,2,2024-12-13,3871,21.04
26201,7,2.02,541,26,2023-10-17,2319,1.24
26202,6,53.42,538,2,2023-06-09,188,42.28
26203,1,35.27,195,4,2023-04-10,773,27.95
26204,3,25.77,662,1,2024-10-06,383,8.9
26205,9,104.06,78,12,2024-07-12,1222,41.37
26206,2,55.37,529,3,2024-08-13,1529,28.36
26207,3,88.87,420,16,2024-09-10,2405,20.23
26208,7,111.7,161,9,2023-08-14,4371,28.92
26209,9,165.58,901,24,2024-05-24,2528,27.17
26210,7,85.65,322,8,2024-09-12,3575,12.0
26211,5,35.02,893,10,2023-06-16,1230,6.36
26212,6,56.92,521,14,2024-02-20,844,18.99
26213,1,14.13,713,12,2024-09-18,1713,9.64
26214,4,113.31,733,8,2024-09-05,963,26.68
26215,9,229.8,245,20,2024-04-29,1035,46.31
26216,4,145.87,731,9,2024-05-06,2942,39.23
26217,5,257.16,898,3,2023-04-06,2245,43.34
26218,5,289.36,439,12,2024-07-23,2287,47.4
26219,9,121.76,450,14,2024-06-19,4294,14.09
26220,8,96.15,504,15,2023-09-04,2627,23.77
26221,5,81.93,127,26,2023-01-06,343,42.71
26222,3,42.53,680,9,2023-05-18,849,13.69
26223,9,218.33,81,6,2023-02-05,3235,19.6
26224,9,159.67,19,4,2024-10-03,34,43.36
26225,6,116.79,863,20,2024-08-30,2452,15.67
26226,6,97.24,471,16,2023-08-12,2065,11.26
26227,5,216.87,370,2,2023-05-16,2593,41.48
26228,8,186.76,138,2,2023-09-06,3182,38.79
26229,2,63.64,272,24,2023-05-15,3243,22.99
26230,2,126.26,898,14,2023-04-06,2245,43.74
26231,2,13.08,887,8,2023-10-07,2720,7.73
26232,1,39.24,882,13,2023-06-14,4543,30.33
26233,1,16.47,63,5,2024-02-16,3924,14.11
26234,6,187.12,281,20,2024-04-20,3018,25.5
26235,8,129.76,304,26,2024-04-20,2164,28.08
26236,7,80.88,729,25,2024-01-20,307,10.84
26237,7,209.19,565,5,2024-09-18,1064,26.8
26238,4,258.17,172,7,2024-08-21,2262,44.06
26239,2,44.54,962,13,2023-05-04,3506,15.2
26240,7,209.83,273,16,2023-02-11,4334,36.37
26241,9,87.07,578,6,2023-03-05,920,30.49
26242,7,432.13,41,11,2024-02-12,496,43.81
26243,3,73.37,295,4,2023-10-20,2632,45.54
26244,3,30.09,37,17,2023-07-01,270,16.43
26245,1,60.76,547,7,2023-08-13,459,42.53
26246,3,120.02,613,9,2023-02-19,39,33.63
26247,3,61.08,947,11,2023-10-01,4254,16.05
26248,7,250.91,424,5,2024-01-23,4040,38.3
26249,8,64.59,974,17,2024-01-07,1935,28.01
26250,7,335.76,996,14,2024-09-07,3084,48.33
26251,3,67.97,746,9,2023-04-22,729,18.14
26252,7,7.45,741,23,2024-05-09,2660,1.25
26253,8,112.0,335,15,2023-06-29,3404,27.15
26254,9,198.13,22,17,2023-04-16,365,15.41
26255,2,68.09,120,2,2024-12-23,2526,30.48
26256,6,286.52,182,20,2023-10-18,3994,47.53
26257,7,166.19,371,25,2024-01-07,150,25.22
26258,3,109.07,150,16,2023-10-08,1850,35.3
26259,9,49.69,18,14,2023-07-09,4308,43.43
26260,6,15.83,52,23,2023-09-07,2733,14.34
26261,6,158.89,488,25,2023-08-28,4363,22.96
26262,7,15.13,494,21,2023-12-13,2418,5.64
26263,3,11.59,444,5,2024-05-23,3236,9.63
26264,3,17.3,300,19,2023-08-25,4891,7.84
26265,9,283.77,490,19,2024-04-10,1255,27.44
26266,8,205.65,833,14,2023-07-03,3528,31.92
26267,8,401.69,48,10,2024-05-01,2006,44.86
26268,9,36.92,972,3,2023-10-31,3284,25.23
26269,7,277.74,798,8,2024-12-13,3807,27.25
26270,6,145.55,665,5,2023-02-23,1356,41.24
26271,3,12.66,884,10,2024-02-10,1921,6.21
26272,2,52.68,783,15,2024-09-12,3410,22.47
26273,6,12.7,39,19,2023-10-10,1411,4.25
26274,7,170.32,750,4,2024-04-01,3219,41.08
26275,3,13.93,719,1,2023-02-20,1383,5.56
26276,2,42.55,997,10,2024-01-05,2302,32.18
26277,7,221.01,804,25,2023-02-17,2911,24.07
26278,3,58.9,712,14,2023-11-22,3066,18.39
26279,7,45.6,115,7,2023-02-08,3066,16.37
26280,3,6.69,231,7,2023-02-11,3626,4.09
26281,6,167.43,202,10,2023-10-29,1586,27.16
26282,2,36.48,780,9,2024-11-14,3686,31.13
26283,2,31.62,832,22,2024-08-14,4497,15.92
26284,4,4.35,366,17,2024-11-12,1829,1.64
26285,5,224.75,470,3,2024-08-17,696,36.25
26286,4,102.19,240,5,2023-01-26,3863,46.84
26287,5,9.48,569,4,2024-01-26,3541,1.37
26288,7,41.4,207,25,2024-12-21,2933,4.66
26289,9,104.05,314,6,2024-08-04,227,44.76
26290,9,230.83,997,12,2024-01-05,2302,21.53
26291,6,107.79,263,7,2023-06-21,3022,45.6
26292,6,41.12,159,16,2023-05-25,537,37.17
26293,4,183.28,884,24,2024-02-10,1921,32.2
26294,9,38.41,158,23,2024-09-03,2643,8.56
26295,7,87.65,387,18,2024-09-09,4956,49.56
26296,3,8.29,754,21,2023-03-04,4442,5.88
26297,7,83.22,217,19,2023-11-19,4647,37.17
26298,3,105.83,959,25,2024-06-10,630,25.33
26299,5,37.01,198,19,2023-05-03,2585,5.61
26300,4,21.38,896,10,2024-06-10,2465,10.19
26301,8,80.72,729,26,2024-01-20,307,7.52
26302,4,134.93,480,10,2023-10-28,1075,42.63
26303,5,325.16,85,22,2024-05-20,2688,47.42
26304,4,5.88,625,4,2023-09-09,725,3.17
26305,9,458.28,628,8,2023-11-27,2320,38.67
26306,1,24.84,416,13,2024-06-11,3504,17.76
26307,9,99.22,125,3,2023-09-02,392,13.24
26308,3,45.1,840,21,2023-06-14,823,14.4
26309,5,84.8,131,10,2023-11-12,343,37.7
26310,2,75.26,653,19,2023-01-12,1740,26.45
26311,4,156.1,949,14,2023-02-10,177,45.47
26312,7,208.33,331,6,2024-10-03,4605,42.31
26313,3,161.3,80,4,2024-05-13,4704,41.22
26314,7,60.06,250,5,2024-07-18,3742,31.78
26315,8,471.34,918,18,2024-01-26,2049,47.11
26316,4,68.08,303,10,2023-01-23,2419,14.41
26317,9,226.66,155,21,2023-01-26,2826,23.87
26318,6,54.81,962,21,2023-05-04,3506,8.2
26319,8,220.55,567,8,2023-12-19,4350,43.13
26320,8,74.46,973,19,2023-05-24,3586,7.57
26321,4,80.57,692,1,2024-02-26,2602,37.15
26322,7,175.33,464,18,2024-09-22,840,27.69
26323,3,38.1,129,6,2023-01-09,3592,18.47
26324,7,207.83,206,10,2024-02-24,2808,41.3
26325,1,46.8,996,21,2024-09-07,3084,34.3
26326,4,17.48,82,21,2024-06-23,1164,7.54
26327,1,57.29,859,6,2024-11-20,3398,48.31
26328,3,119.46,101,10,2023-02-22,4399,26.78
26329,1,63.18,353,6,2023-09-28,3367,44.44
26330,7,124.07,235,15,2024-10-28,692,21.48
26331,9,172.52,31,21,2023-03-01,2302,21.13
26332,5,12.03,672,6,2023-12-14,4614,2.63
26333,3,74.5,63,21,2024-02-16,3924,26.08
26334,1,14.75,94,11,2023-11-12,43,12.48
26335,2,27.38,752,13,2023-10-28,3153,17.42
26336,4,29.35,199,25,2023-08-21,2427,4.9
26337,2,42.5,178,14,2023-03-18,4522,34.62
26338,9,184.84,669,17,2024-03-04,3426,33.39
26339,1,31.89,192,17,2024-04-06,2578,26.44
26340,8,270.86,374,20,2024-07-31,933,43.18
26341,8,54.91,399,1,2023-12-06,4429,49.43
26342,9,215.17,393,26,2024-12-24,1252,20.38
26343,4,76.49,460,16,2024-10-20,4625,17.17
26344,1,45.43,1,14,2024-05-02,2552,40.17
26345,7,305.93,666,16,2023-11-14,542,48.6
26346,8,177.58,952,11,2023-11-03,631,40.28
26347,6,16.21,887,7,2023-10-07,2720,5.05
26348,7,110.0,632,15,2024-12-11,2505,30.08
26349,6,141.63,824,19,2023-10-22,3812,49.83
26350,3,212.88,521,9,2024-02-20,844,49.47
26351,4,53.29,296,4,2024-09-12,2126,27.02
26352,4,179.53,725,1,2024-04-09,3931,45.38
26353,7,420.63,329,14,2023-06-14,857,45.85
26354,4,150.12,395,4,2024-07-25,1218,25.47
26355,5,206.46,286,8,2024-08-14,513,28.24
26356,8,7.18,47,7,2024-05-19,1345,3.05
26357,7,371.0,863,8,2024-08-30,2452,44.68
26358,2,102.53,604,4,2023-05-18,2384,44.84
26359,7,167.0,926,3,2024-07-01,2815,26.88
26360,3,126.04,215,16,2024-10-26,3942,29.86
26361,9,20.49,504,7,2023-09-04,2627,3.14
26362,4,82.66,365,8,2023-10-14,1797,19.02
26363,3,33.74,150,10,2023-10-08,1850,11.58
26364,9,378.38,212,18,2024-06-04,4524,29.34
26365,2,17.44,56,4,2024-06-14,1537,5.84
26366,2,47.57,16,10,2024-02-24,1181,17.98
26367,7,27.61,13,12,2024-06-26,138,13.92
26368,6,50.27,464,8,2024-09-22,840,35.41
26369,8,140.39,652,16,2024-03-21,4621,19.76
26370,1,45.39,960,24,2024-09-15,585,33.0
26371,8,197.48,30,7,2023-11-29,4050,18.48
26372,1,27.05,634,1,2024-12-29,1318,24.13
26373,3,89.49,119,8,2024-06-10,3312,21.81
26374,5,97.77,978,25,2024-09-23,3599,46.83
26375,9,34.19,349,6,2024-09-02,2291,3.26
26376,7,28.21,249,14,2023-01-15,1070,4.89
26377,8,152.83,520,17,2023-06-08,1743,28.96
26378,1,64.96,176,10,2023-05-20,1731,43.62
26379,8,62.96,435,18,2024-01-24,4358,36.58
26380,8,341.15,86,11,2024-09-08,2572,45.31
26381,8,439.23,542,17,2024-07-20,2060,49.53
26382,4,29.55,928,13,2023-05-31,4206,22.53
26383,5,66.64,154,4,2024-04-26,1495,10.28
26384,5,113.24,309,21,2024-11-08,3448,17.83
26385,1,29.59,423,16,2024-06-12,2893,24.09
26386,3,73.74,435,6,2024-01-24,4358,43.31
26387,6,43.29,488,21,2023-08-28,4363,9.39
26388,8,368.41,487,25,2023-09-23,3687,38.09
26389,9,6.1,538,16,2023-06-09,188,1.33
26390,2,50.76,319,24,2024-02-18,4152,35.92
26391,3,41.4,805,24,2024-07-07,575,11.78
26392,6,100.55,859,21,2024-11-20,3398,19.17
26393,8,19.63,402,13,2024-12-22,1467,1.66
26394,3,47.6,904,21,2024-05-31,2637,35.28
26395,3,51.74,557,3,2023-11-28,2849,28.88
26396,7,73.16,630,26,2023-10-09,3564,7.3
26397,7,259.96,993,11,2024-10-14,4618,44.86
26398,9,348.96,426,24,2024-04-20,3967,26.29
26399,9,123.56,912,24,2024-03-25,1313,33.35
26400,4,88.7,686,15,2023-08-10,211,18.58
26401,2,61.28,641,4,2024-09-21,2481,26.75
26402,1,26.0,695,22,2024-05-13,4859,17.42
26403,9,185.26,981,3,2024-04-06,507,16.48
26404,9,119.0,228,24,2023-07-22,1071,37.91
26405,6,347.26,847,8,2024-08-22,2474,48.13
26406,2,38.01,802,21,2023-06-20,2124,22.11
26407,6,48.85,55,9,2024-12-21,7,40.82
26408,3,113.81,346,1,2023-10-12,3106,49.25
26409,5,171.15,595,15,2023-02-09,2175,33.24
26410,2,87.07,831,13,2024-02-27,1451,47.0
26411,3,54.74,449,19,2024-12-01,2862,19.63
26412,9,161.52,452,9,2024-08-16,274,18.15
26413,5,66.42,894,20,2024-03-21,3728,11.2
26414,5,115.33,712,10,2023-11-22,3066,16.13
26415,3,28.64,489,9,2023-05-11,4853,12.67
26416,9,389.22,263,10,2023-06-21,3022,48.03
26417,1,9.92,237,23,2024-06-04,3119,7.52
26418,9,81.27,581,12,2024-07-16,446,8.65
26419,4,170.58,980,14,2024-04-15,1419,45.09
26420,5,148.03,625,5,2023-09-09,725,29.13
26421,8,130.58,890,3,2023-04-28,2498,13.22
26422,4,126.67,34,26,2023-03-28,2809,45.08
26423,9,425.19,511,5,2023-08-29,1636,33.17
26424,9,55.75,938,9,2023-07-01,2710,9.88
26425,2,31.31,476,17,2024-07-24,412,13.84
26426,3,199.49,904,2,2024-05-31,2637,45.68
26427,3,54.95,621,11,2023-03-15,3940,28.59
26428,7,262.91,441,10,2024-01-28,976,28.47
26429,6,95.45,555,3,2023-05-30,581,36.81
26430,1,46.84,231,22,2023-02-11,3626,32.0
26431,8,49.94,191,23,2024-06-14,4089,9.48
26432,8,46.94,140,16,2024-04-21,911,10.2
26433,4,107.85,439,20,2024-07-23,2287,28.65
26434,2,13.01,779,14,2023-07-28,423,5.45
26435,1,30.82,802,12,2023-06-20,2124,26.8
26436,4,192.97,980,16,2024-04-15,1419,48.77
26437,5,15.5,499,8,2024-09-25,2481,2.11
26438,4,134.57,257,4,2024-10-18,428,26.01
26439,2,117.02,995,5,2023-02-23,2798,48.34
26440,1,64.12,781,24,2023-10-08,2034,47.34
26441,8,189.71,229,24,2024-02-20,4231,17.91
26442,8,52.22,929,1,2024-08-29,3228,9.53
26443,4,127.5,355,16,2024-02-10,3758,38.0
26444,1,46.63,321,4,2023-01-05,476,39.43
26445,7,343.39,593,7,2024-06-25,115,33.27
26446,3,78.53,481,26,2024-10-08,3623,39.15
26447,7,17.53,800,11,2024-08-02,3747,3.35
26448,4,39.5,434,14,2024-11-30,3891,6.69
26449,8,188.14,2,6,2023-07-02,5001,16.73
26450,5,213.92,939,21,2023-07-24,4024,41.79
26451,3,16.22,829,9,2023-07-18,3843,5.37
26452,2,31.32,329,25,2023-06-14,857,17.84
26453,9,183.34,228,10,2023-07-22,1071,46.75
26454,2,103.07,320,8,2024-11-18,3269,47.58
26455,5,156.92,747,3,2024-11-20,444,24.36
26456,5,24.61,491,4,2023-07-01,2574,5.27
26457,3,70.63,283,22,2024-04-14,4258,26.61
26458,8,115.23,776,8,2024-11-11,4404,27.51
26459,8,31.41,456,11,2023-08-15,77,11.05
26460,1,30.48,631,1,2023-10-14,3344,22.66
26461,2,20.62,560,22,2024-03-11,1791,15.44
26462,9,463.99,682,21,2024-01-19,2089,39.21
26463,8,26.85,495,7,2024-11-25,4661,16.1
26464,6,97.68,700,2,2023-07-26,3567,41.55
26465,4,12.81,754,15,2023-03-04,4442,3.49
26466,1,59.25,293,11,2023-10-14,3868,49.33
26467,5,74.64,316,12,2024-01-04,2143,18.68
26468,4,57.03,93,7,2023-04-26,4102,31.89
26469,9,178.48,847,20,2024-08-22,2474,13.72
26470,9,384.69,632,24,2024-12-11,2505,37.06
26471,6,118.74,873,24,2024-01-04,2381,32.0
26472,5,152.93,512,17,2023-06-20,4644,27.34
26473,1,62.7,730,25,2024-03-29,3639,47.45
26474,8,191.79,94,16,2023-11-12,43,21.65
26475,8,444.64,677,21,2023-08-15,4271,41.21
26476,9,306.37,371,3,2024-01-07,150,33.49
26477,3,32.14,992,26,2023-08-05,3520,24.39
26478,1,50.48,490,19,2024-04-10,1255,39.39
26479,2,28.25,979,10,2023-04-10,337,19.65
26480,2,93.91,517,22,2024-07-17,3690,33.88
26481,2,54.58,817,18,2024-09-24,1762,22.98
26482,7,49.61,796,23,2024-01-27,512,6.14
26483,1,60.05,134,18,2023-03-03,4558,48.81
26484,1,40.43,66,6,2023-04-27,872,32.0
26485,4,22.22,303,20,2023-01-23,2419,6.9
26486,6,27.38,726,25,2023-11-03,4612,3.43
26487,8,28.28,997,24,2024-01-05,2302,3.79
26488,8,339.32,504,10,2023-09-04,2627,33.78
26489,6,376.63,305,1,2024-04-05,265,47.39
26490,1,67.76,468,25,2024-01-08,2793,49.87
26491,4,87.97,337,10,2024-04-21,1752,33.61
26492,7,273.65,671,24,2024-04-21,2640,26.44
26493,7,143.18,455,12,2023-03-24,603,13.81
26494,2,30.21,716,25,2023-05-11,1593,25.99
26495,4,95.89,468,13,2024-01-08,2793,18.14
26496,8,323.93,189,22,2024-09-23,1809,29.01
26497,9,174.73,265,11,2024-01-27,554,37.34
26498,3,79.63,988,23,2023-06-03,4938,34.52
26499,4,63.41,841,12,2024-09-11,4190,22.28
26500,5,14.15,160,7,2023-10-16,2232,2.03
26501,1,48.95,809,20,2023-04-10,343,36.08
26502,4,82.64,250,15,2024-07-18,3742,40.42
26503,7,16.98,536,26,2024-07-02,3430,7.99
26504,6,88.48,347,14,2024-10-27,3257,48.08
26505,4,67.37,352,10,2024-08-23,217,13.81
26506,8,130.52,286,1,2024-08-14,513,34.93
26507,8,4.48,205,7,2023-11-20,344,1.66
26508,6,69.58,139,5,2023-01-07,2496,12.69
26509,4,12.52,72,11,2023-08-12,4308,2.24
26510,9,134.45,421,25,2024-09-18,4111,49.33
26511,4,83.79,668,5,2023-02-01,330,48.44
26512,8,228.35,52,1,2023-09-07,2733,20.41
26513,1,26.72,50,1,2023-04-12,377,23.44
26514,2,97.19,807,3,2024-01-24,3553,33.85
26515,5,13.76,29,18,2023-11-14,2012,11.68
26516,6,16.34,146,6,2023-04-30,2134,6.55
26517,6,17.59,97,20,2023-04-15,3786,10.13
26518,6,118.31,400,12,2023-11-24,809,26.95
26519,5,2.84,163,15,2024-07-18,2546,1.87
26520,9,383.79,151,5,2024-03-28,4631,32.11
26521,3,7.18,611,9,2023-10-25,4541,1.92
26522,6,57.17,521,24,2024-02-20,844,6.61
26523,2,120.48,245,13,2024-04-29,1035,44.47
26524,4,98.79,70,26,2023-06-13,4139,39.1
26525,5,90.35,14,20,2023-04-20,4283,38.26
26526,9,238.11,117,13,2024-02-15,536,29.83
26527,7,85.34,959,16,2024-06-10,630,22.22
26528,3,10.87,378,18,2023-03-20,2352,3.62
26529,8,50.93,323,9,2023-11-29,4507,5.6
26530,8,48.69,320,13,2024-11-18,3269,26.41
26531,4,53.88,915,20,2024-03-11,874,34.0
26532,1,46.16,587,23,2024-08-04,3208,32.48
26533,3,62.36,393,26,2024-12-24,1252,31.59
26534,7,130.88,256,15,2023-06-09,2917,24.13
26535,3,32.75,172,20,2024-08-21,2262,9.59
26536,9,145.51,271,13,2024-12-29,2427,44.88
26537,9,208.13,925,12,2023-06-18,481,36.13
26538,3,3.62,453,21,2023-09-29,1916,2.86
26539,2,70.52,85,7,2024-05-20,2688,35.79
26540,3,24.95,196,24,2024-03-27,156,13.53
26541,3,37.0,2,24,2023-07-02,5001,32.91
26542,9,4.79,461,15,2023-04-05,3040,1.1
26543,6,139.43,549,12,2023-08-02,154,31.28
26544,4,133.16,405,8,2023-09-28,115,35.9
26545,7,86.88,279,20,2023-04-22,1125,39.12
26546,4,84.02,959,1,2024-06-10,630,39.11
26547,9,103.05,378,10,2023-03-20,2352,38.83
26548,2,18.5,422,9,2024-11-29,4637,8.28
26549,4,114.5,567,4,2023-12-19,4350,43.34
26550,3,88.75,611,9,2023-10-25,4541,24.19
26551,6,177.91,94,19,2023-11-12,43,26.8
26552,8,287.11,667,6,2024-07-05,636,26.72
26553,5,343.58,683,25,2023-12-01,3346,48.52
26554,5,11.0,782,3,2024-01-22,4452,2.22
26555,3,52.1,506,20,2024-05-31,1100,37.76
26556,7,215.67,12,21,2024-10-31,2143,42.66
26557,9,107.66,711,21,2024-09-08,3392,49.75
26558,7,121.19,945,16,2024-09-02,3715,17.84
26559,9,104.22,558,5,2024-03-09,1406,34.19
26560,2,116.34,484,14,2024-10-31,1018,46.42
26561,8,139.35,538,15,2023-06-09,188,19.99
26562,6,120.45,863,22,2024-08-30,2452,33.77
26563,7,184.85,408,5,2024-05-15,3858,30.86
26564,2,16.69,809,17,2023-04-10,343,5.64
26565,3,65.85,562,13,2023-09-26,3271,41.5
26566,4,45.37,224,11,2024-05-01,4346,29.87
26567,1,15.04,605,17,2023-07-14,4388,11.13
26568,8,191.91,504,11,2023-09-04,2627,16.83
26569,4,126.27,592,22,2024-03-28,1127,28.73
26570,9,52.77,983,8,2024-04-15,3327,39.83
